Time_s,Voltage_mV
6.805,-0.373453
6.806,-0.385457
6.807,-0.378968
6.808,-0.376372
6.809,-0.380266
6.81,-0.396812
6.811,-0.415953
6.812,-0.436716
6.813,-0.453587
6.814,-0.473377
6.815,-0.483434
6.816,-0.488301
6.817,-0.499656
6.818,-0.514904
6.819,-0.543129
6.82,-0.58271
6.821,-0.617099
6.822,-0.630401
6.823,-0.640458
6.824,-0.668359
6.825,-0.697557
6.826,-0.709886
6.827,-0.691393
6.828,-0.662519
6.829,-0.615801
6.83,-0.56519
6.831,-0.529503
6.832,-0.476621
6.833,-0.408815
6.834,-0.341983
6.835,-0.280017
6.836,-0.217402
6.837,-0.146676
6.838,-0.081142
6.839,-0.025015
6.84,0.013916
6.841,0.040195
6.842,0.06031
6.843,0.079127
6.844,0.089508
6.845,0.090482
6.846,0.097295
6.847,0.113516
6.848,0.131684
6.849,0.142066
6.85,0.142066
6.851,0.136551
6.852,0.130386
6.853,0.133306
6.854,0.137199
6.855,0.13947
6.856,0.133306
6.857,0.127467
6.858,0.124871
6.859,0.124547
6.86,0.124222
6.861,0.123249
6.862,0.127791
6.863,0.131684
6.864,0.123249
6.865,0.11676
6.866,0.115463
6.867,0.113516
6.868,0.107352
6.869,0.109947
6.87,0.120329
6.871,0.126493
6.872,0.119356
6.873,0.107027
6.874,0.103134
6.875,0.091455
6.876,0.08594
6.877,0.090806
6.878,0.099241
6.879,0.10573
6.88,0.115787
6.881,0.136551
6.882,0.147906
6.883,0.149852
6.884,0.136875
6.885,0.126169
6.886,0.119356
6.887,0.124547
6.888,0.126818
6.889,0.114814
6.89,0.110272
6.891,0.108974
6.892,0.108325
6.893,0.127467
6.894,0.151799
6.895,0.15991
6.896,0.15699
6.897,0.149203
6.898,0.143039
6.899,0.140444
6.9,0.132333
6.901,0.121302
6.902,0.114489
6.903,0.127142
6.904,0.135577
6.905,0.132009
6.906,0.12844
6.907,0.120654
6.908,0.121302
6.909,0.119356
6.91,0.114165
6.911,0.109623
6.912,0.106054
6.913,0.103134
6.914,0.102161
6.915,0.096321
6.916,0.085615
6.917,0.078478
6.918,0.069718
6.919,0.068745
6.92,0.078478
6.921,0.0801
6.922,0.071016
6.923,0.059661
6.924,0.056416
6.925,0.069069
6.926,0.080424
6.927,0.091455
6.928,0.104756
6.929,0.110596
6.93,0.097619
6.931,0.078153
6.932,0.072638
6.933,0.073936
6.934,0.071665
6.935,0.06031
6.936,0.063878
6.937,0.06842
6.938,0.062256
6.939,0.059985
6.94,0.061607
6.941,0.066798
6.942,0.069718
6.943,0.067123
6.944,0.05739
6.945,0.059661
6.946,0.076531
6.947,0.092428
6.948,0.084317
6.949,0.073611
6.95,0.074585
6.951,0.074585
6.952,0.067123
6.953,0.059985
6.954,0.052199
6.955,0.051874
6.956,0.059661
6.957,0.0655
6.958,0.069718
6.959,0.06842
6.96,0.062581
6.961,0.068096
6.962,0.071989
6.963,0.062256
6.964,0.058363
6.965,0.067771
6.966,0.074909
6.967,0.073936
6.968,0.061283
6.969,0.05155
6.97,0.051874
6.971,0.059336
6.972,0.069394
6.973,0.077829
6.974,0.074585
6.975,0.0655
6.976,0.069394
6.977,0.072638
6.978,0.072314
6.979,0.07718
6.98,0.086913
6.981,0.095997
6.982,0.101837
6.983,0.106054
6.984,0.106703
6.985,0.116436
6.986,0.126818
6.987,0.110272
6.988,0.095997
6.989,0.098592
6.99,0.10573
6.991,0.113841
6.992,0.119356
6.993,0.124547
6.994,0.121302
6.995,0.118383
6.996,0.117085
6.997,0.110272
6.998,0.09697
6.999,0.089833
7,0.086264
7.001,0.08302
7.002,0.097295
7.003,0.110921
7.004,0.117734
7.005,0.117085
7.006,0.121627
7.007,0.124547
7.008,0.109623
7.009,0.09989
7.01,0.098268
7.011,0.090806
7.012,0.092753
7.013,0.108974
7.014,0.117409
7.015,0.118058
7.016,0.118383
7.017,0.113516
7.018,0.089508
7.019,0.072314
7.02,0.061607
7.021,0.056416
7.022,0.058687
7.023,0.070367
7.024,0.079127
7.025,0.077504
7.026,0.084966
7.027,0.096646
7.028,0.106379
7.029,0.121302
7.03,0.134604
7.031,0.148879
7.032,0.163478
7.033,0.151799
7.034,0.140768
7.035,0.143364
7.036,0.142715
7.037,0.136226
7.038,0.122276
7.039,0.120654
7.04,0.11968
7.041,0.108974
7.042,0.10573
7.043,0.11157
7.044,0.112218
7.045,0.110921
7.046,0.1226
7.047,0.135902
7.048,0.137524
7.049,0.144012
7.05,0.144012
7.051,0.12844
7.052,0.10573
7.053,0.098592
7.054,0.107676
7.055,0.117085
7.056,0.126169
7.057,0.13428
7.058,0.137199
7.059,0.144986
7.06,0.160234
7.061,0.183917
7.062,0.211818
7.063,0.238746
7.064,0.261456
7.065,0.264051
7.066,0.263078
7.067,0.268269
7.068,0.263403
7.069,0.243937
7.07,0.226742
7.071,0.219929
7.072,0.218956
7.073,0.232257
7.074,0.253021
7.075,0.24783
7.076,0.229662
7.077,0.213116
7.078,0.195272
7.079,0.180349
7.08,0.143688
7.081,0.110272
7.082,0.094699
7.083,0.091455
7.084,0.080424
7.085,0.06842
7.086,0.063554
7.087,0.062905
7.088,0.060634
7.089,0.066474
7.09,0.076531
7.091,0.088211
7.092,0.091779
7.093,0.102485
7.094,0.111894
7.095,0.121627
7.096,0.130062
7.097,0.120005
7.098,0.095997
7.099,0.092104
7.1,0.09697
7.101,0.104756
7.102,0.110272
7.103,0.116436
7.104,0.118383
7.105,0.119356
7.106,0.119031
7.107,0.107027
7.108,0.092104
7.109,0.092753
7.11,0.101837
7.111,0.115463
7.112,0.136875
7.113,0.150825
7.114,0.150825
7.115,0.140768
7.116,0.125844
7.117,0.117734
7.118,0.121302
7.119,0.130711
7.12,0.121627
7.121,0.108325
7.122,0.095348
7.123,0.095024
7.124,0.092753
7.125,0.090806
7.126,0.073936
7.127,0.058039
7.128,0.046359
7.129,0.042466
7.13,0.043439
7.131,0.050252
7.132,0.051226
7.133,0.053497
7.134,0.068096
7.135,0.078153
7.136,0.079451
7.137,0.079127
7.138,0.079127
7.139,0.081073
7.14,0.081722
7.141,0.07718
7.142,0.072314
7.143,0.0655
7.144,0.059012
7.145,0.059012
7.146,0.060958
7.147,0.064527
7.148,0.070691
7.149,0.072638
7.15,0.070043
7.151,0.067771
7.152,0.058687
7.153,0.050252
7.154,0.04863
7.155,0.060958
7.156,0.078153
7.157,0.088211
7.158,0.098268
7.159,0.098592
7.16,0.079775
7.161,0.070367
7.162,0.066798
7.163,0.057065
7.164,0.041493
7.165,-0.002954
7.166,-0.072058
7.167,-0.175551
7.168,-0.359502
7.169,-0.58271
7.17,-0.809161
7.171,-1.035288
7.172,-1.213399
7.173,-1.309755
7.174,-1.334736
7.175,-1.253629
7.176,-1.069678
7.177,-0.832196
7.178,-0.530801
7.179,-0.172631
7.18,0.275731
7.181,0.748101
7.182,1.212036
7.183,1.682136
7.184,2.085404
7.185,2.426381
7.186,2.734591
7.187,2.95488
7.188,3.103145
7.189,3.183604
7.19,3.180684
7.191,3.065835
7.192,2.834191
7.193,2.516248
7.194,2.143152
7.195,1.758053
7.196,1.393393
7.197,1.042359
7.198,0.730257
7.199,0.499588
7.2,0.343861
7.201,0.258536
7.202,0.214738
7.203,0.201761
7.204,0.211494
7.205,0.217982
7.206,0.214089
7.207,0.196246
7.208,0.167047
7.209,0.14823
7.21,0.133306
7.211,0.118058
7.212,0.089833
7.213,0.057065
7.214,0.018458
7.215,-0.015607
7.216,-0.047725
7.217,-0.077897
7.218,-0.097688
7.219,-0.098336
7.22,-0.102554
7.221,-0.114558
7.222,-0.122993
7.223,-0.130131
7.224,-0.13305
7.225,-0.137592
7.226,-0.143108
7.227,-0.153165
7.228,-0.163222
7.229,-0.174902
7.23,-0.18139
7.231,-0.180742
7.232,-0.177173
7.233,-0.172306
7.234,-0.175875
7.235,-0.19015
7.236,-0.199883
7.237,-0.201829
7.238,-0.211562
7.239,-0.223891
7.24,-0.230379
7.241,-0.233948
7.242,-0.234272
7.243,-0.239788
7.244,-0.242708
7.245,-0.244979
7.246,-0.25244
7.247,-0.258929
7.248,-0.256334
7.249,-0.247574
7.25,-0.249845
7.251,-0.268013
7.252,-0.293319
7.253,-0.308242
7.254,-0.317651
7.255,-0.30954
7.256,-0.290399
7.257,-0.276773
7.258,-0.26704
7.259,-0.260551
7.26,-0.265418
7.261,-0.280666
7.262,-0.296887
7.263,-0.306296
7.264,-0.307593
7.265,-0.302403
7.266,-0.299807
7.267,-0.3037
7.268,-0.307593
7.269,-0.311811
7.27,-0.32641
7.271,-0.34101
7.272,-0.347174
7.273,-0.3608
7.274,-0.367288
7.275,-0.362746
7.276,-0.350094
7.277,-0.341334
7.278,-0.354636
7.279,-0.361449
7.28,-0.366964
7.281,-0.382861
7.282,-0.402976
7.283,-0.421793
7.284,-0.436067
7.285,-0.443854
7.286,-0.453262
7.287,-0.463968
7.288,-0.470133
7.289,-0.48019
7.29,-0.492518
7.291,-0.497709
7.292,-0.499656
7.293,-0.505495
7.294,-0.512308
7.295,-0.510686
7.296,-0.517824
7.297,-0.540534
7.298,-0.548644
7.299,-0.527557
7.3,-0.495762
7.301,-0.496087
7.302,-0.524961
7.303,-0.534694
7.304,-0.523663
7.305,-0.524961
7.306,-0.55416
7.307,-0.578492
7.308,-0.585954
7.309,-0.593091
7.31,-0.594389
7.311,-0.601526
7.312,-0.620668
7.313,-0.647595
7.314,-0.67355
7.315,-0.702748
7.316,-0.726107
7.317,-0.749142
7.318,-0.783207
7.319,-0.823436
7.32,-0.848741
7.321,-0.869505
7.322,-0.892864
7.323,-0.901948
7.324,-0.904868
7.325,-0.887673
7.326,-0.867234
7.327,-0.845497
7.328,-0.815974
7.329,-0.776069
7.33,-0.726756
7.331,-0.666412
7.332,-0.600878
7.333,-0.532099
7.334,-0.464293
7.335,-0.397785
7.336,-0.337441
7.337,-0.286181
7.338,-0.242059
7.339,-0.206371
7.34,-0.177497
7.341,-0.152841
7.342,-0.13597
7.343,-0.121371
7.344,-0.112936
7.345,-0.100283
7.346,-0.094443
7.347,-0.09055
7.348,-0.088928
7.349,-0.090875
7.35,-0.097039
7.351,-0.102554
7.352,-0.103203
7.353,-0.088604
7.354,-0.072707
7.355,-0.072058
7.356,-0.064271
7.357,-0.044481
7.358,-0.037344
7.359,-0.045454
7.36,-0.058107
7.361,-0.069138
7.362,-0.066867
7.363,-0.061027
7.364,-0.058107
7.365,-0.05908
7.366,-0.061676
7.367,-0.070111
7.368,-0.072707
7.369,-0.067516
7.37,-0.060378
7.371,-0.061351
7.372,-0.07076
7.373,-0.082115
7.374,-0.089577
7.375,-0.091848
7.376,-0.077897
7.377,-0.069462
7.378,-0.080168
7.379,-0.095417
7.38,-0.102878
7.381,-0.106123
7.382,-0.110989
7.383,-0.115531
7.384,-0.119424
7.385,-0.111638
7.386,-0.098661
7.387,-0.084062
7.388,-0.063622
7.389,-0.048374
7.39,-0.050645
7.391,-0.052267
7.392,-0.058107
7.393,-0.068489
7.394,-0.083413
7.395,-0.095417
7.396,-0.106772
7.397,-0.110989
7.398,-0.106447
7.399,-0.094768
7.4,-0.088928
7.401,-0.08763
7.402,-0.091523
7.403,-0.099634
7.404,-0.10223
7.405,-0.104176
7.406,-0.097363
7.407,-0.089577
7.408,-0.086333
7.409,-0.076275
7.41,-0.071733
7.411,-0.071409
7.412,-0.067191
7.413,-0.055187
7.414,-0.052267
7.415,-0.056485
7.416,-0.058756
7.417,-0.070111
7.418,-0.081142
7.419,-0.083088
7.42,-0.073355
7.421,-0.07076
7.422,-0.07952
7.423,-0.086333
7.424,-0.086333
7.425,-0.085035
7.426,-0.089252
7.427,-0.09055
7.428,-0.091523
7.429,-0.086981
7.43,-0.074004
7.431,-0.053241
7.432,-0.049348
7.433,-0.055836
7.434,-0.056485
7.435,-0.053241
7.436,-0.06492
7.437,-0.078222
7.438,-0.090226
7.439,-0.100607
7.44,-0.098661
7.441,-0.098661
7.442,-0.098336
7.443,-0.098661
7.444,-0.103852
7.445,-0.105798
7.446,-0.108394
7.447,-0.11326
7.448,-0.110016
7.449,-0.104176
7.45,-0.10223
7.451,-0.096065
7.452,-0.085684
7.453,-0.074004
7.454,-0.066218
7.455,-0.0766
7.456,-0.077573
7.457,-0.07952
7.458,-0.077573
7.459,-0.083413
7.46,-0.095417
7.461,-0.102878
7.462,-0.101256
7.463,-0.086981
7.464,-0.095417
7.465,-0.110665
7.466,-0.104501
7.467,-0.100607
7.468,-0.100607
7.469,-0.095741
7.47,-0.092172
7.471,-0.103203
7.472,-0.115207
7.473,-0.120073
7.474,-0.124291
7.475,-0.117478
7.476,-0.110016
7.477,-0.109043
7.478,-0.112287
7.479,-0.117153
7.48,-0.124291
7.481,-0.121695
7.482,-0.112287
7.483,-0.10223
7.484,-0.098012
7.485,-0.096714
7.486,-0.083088
7.487,-0.069462
7.488,-0.070436
7.489,-0.068165
7.49,-0.056485
7.491,-0.049996
7.492,-0.048699
7.493,-0.05389
7.494,-0.050645
7.495,-0.050645
7.496,-0.046752
7.497,-0.03637
7.498,-0.04513
7.499,-0.055836
7.5,-0.05389
7.501,-0.047401
7.502,-0.061027
7.503,-0.079844
7.504,-0.085035
7.505,-0.076924
7.506,-0.07368
7.507,-0.069787
7.508,-0.061027
7.509,-0.057783
7.51,-0.060054
7.511,-0.055187
7.512,-0.047401
7.513,-0.040264
7.514,-0.027935
7.515,-0.022096
7.516,-0.035073
7.517,-0.049023
7.518,-0.061027
7.519,-0.058756
7.52,-0.060378
7.521,-0.060703
7.522,-0.058107
7.523,-0.058756
7.524,-0.061676
7.525,-0.064271
7.526,-0.065894
7.527,-0.06492
7.528,-0.057783
7.529,-0.052916
7.53,-0.050645
7.531,-0.049023
7.532,-0.047077
7.533,-0.049996
7.534,-0.062325
7.535,-0.062974
7.536,-0.058107
7.537,-0.060703
7.538,-0.055836
7.539,-0.047725
7.54,-0.046752
7.541,-0.035722
7.542,-0.037993
7.543,-0.047077
7.544,-0.041886
7.545,-0.033126
7.546,-0.041561
7.547,-0.061676
7.548,-0.07368
7.549,-0.08471
7.55,-0.086333
7.551,-0.092172
7.552,-0.081142
7.553,-0.074653
7.554,-0.075302
7.555,-0.088604
7.556,-0.09931
7.557,-0.097363
7.558,-0.088928
7.559,-0.083088
7.56,-0.083088
7.561,-0.080817
7.562,-0.069787
7.563,-0.062325
7.564,-0.062325
7.565,-0.062
7.566,-0.051943
7.567,-0.035073
7.568,-0.025664
7.569,-0.016256
7.57,-0.005874
7.571,-0.008469
7.572,0.000615
7.573,0.012943
7.574,0.033706
7.575,0.05739
7.576,0.08302
7.577,0.114814
7.578,0.136226
7.579,0.149852
7.58,0.13136
7.581,0.105081
7.582,0.088211
7.583,0.083344
7.584,0.0655
7.585,0.055443
7.586,0.059985
7.587,0.062905
7.588,0.060634
7.589,0.053172
7.59,0.024298
7.591,-0.006523
7.592,-0.027286
7.593,-0.046752
7.594,-0.065894
7.595,-0.079844
7.596,-0.086333
7.597,-0.086008
7.598,-0.092821
7.599,-0.098985
7.6,-0.096714
7.601,-0.088279
7.602,-0.082764
7.603,-0.08471
7.604,-0.091523
7.605,-0.091848
7.606,-0.085035
7.607,-0.069462
7.608,-0.062325
7.609,-0.074004
7.61,-0.08763
7.611,-0.082439
7.612,-0.085035
7.613,-0.092497
7.614,-0.095741
7.615,-0.089252
7.616,-0.083737
7.617,-0.084062
7.618,-0.077249
7.619,-0.061027
7.62,-0.057458
7.621,-0.071733
7.622,-0.083737
7.623,-0.086333
7.624,-0.092821
7.625,-0.094119
7.626,-0.083737
7.627,-0.077249
7.628,-0.079195
7.629,-0.079195
7.63,-0.077249
7.631,-0.072058
7.632,-0.07076
7.633,-0.073355
7.634,-0.073031
7.635,-0.068165
7.636,-0.062649
7.637,-0.061027
7.638,-0.062325
7.639,-0.055187
7.64,-0.029882
7.641,-0.0195
7.642,-0.031828
7.643,-0.040264
7.644,-0.051619
7.645,-0.058756
7.646,-0.056809
7.647,-0.063947
7.648,-0.07368
7.649,-0.086008
7.65,-0.091523
7.651,-0.075626
7.652,-0.063298
7.653,-0.054214
7.654,-0.041561
7.655,-0.022096
7.656,-0.023718
7.657,-0.032477
7.658,-0.03637
7.659,-0.047725
7.66,-0.05908
7.661,-0.053565
7.662,-0.040588
7.663,-0.033451
7.664,-0.033126
7.665,-0.033775
7.666,-0.036046
7.667,-0.040588
7.668,-0.07368
7.669,-0.130131
7.67,-0.199234
7.671,-0.288128
7.672,-0.410113
7.673,-0.568435
7.674,-0.75855
7.675,-0.964563
7.676,-1.144621
7.677,-1.261415
7.678,-1.320461
7.679,-1.302942
7.68,-1.184201
7.681,-0.995059
7.682,-0.731623
7.683,-0.407842
7.684,-0.001008
7.685,0.471038
7.686,0.936919
7.687,1.413832
7.688,1.883608
7.689,2.270978
7.69,2.622662
7.691,2.902322
7.692,3.065835
7.693,3.135588
7.694,3.087897
7.695,2.935414
7.696,2.666136
7.697,2.300502
7.698,1.913455
7.699,1.525112
7.7,1.142933
7.701,0.781193
7.702,0.502183
7.703,0.307201
7.704,0.185215
7.705,0.131035
7.706,0.126818
7.707,0.136875
7.708,0.137524
7.709,0.131035
7.71,0.123249
7.711,0.106379
7.712,0.084317
7.713,0.052523
7.714,0.019431
7.715,-0.007496
7.716,-0.04221
7.717,-0.07076
7.718,-0.098336
7.719,-0.114882
7.72,-0.126562
7.721,-0.131428
7.722,-0.152192
7.723,-0.166791
7.724,-0.18431
7.725,-0.213185
7.726,-0.227135
7.727,-0.23849
7.728,-0.260227
7.729,-0.279368
7.73,-0.285857
7.731,-0.28975
7.732,-0.290723
7.733,-0.285208
7.734,-0.281964
7.735,-0.28683
7.736,-0.300132
7.737,-0.307269
7.738,-0.314406
7.739,-0.312784
7.74,-0.316353
7.741,-0.320571
7.742,-0.326735
7.743,-0.328033
7.744,-0.330628
7.745,-0.328681
7.746,-0.331277
7.747,-0.337441
7.748,-0.341983
7.749,-0.340685
7.75,-0.330304
7.751,-0.331926
7.752,-0.341334
7.753,-0.344903
7.754,-0.344578
7.755,-0.349445
7.756,-0.356258
7.757,-0.365666
7.758,-0.371182
7.759,-0.373128
7.76,-0.371506
7.761,-0.366315
7.762,-0.362746
7.763,-0.363395
7.764,-0.356907
7.765,-0.344578
7.766,-0.333548
7.767,-0.338414
7.768,-0.346525
7.769,-0.347498
7.77,-0.359827
7.771,-0.378968
7.772,-0.382537
7.773,-0.378968
7.774,-0.393567
7.775,-0.400056
7.776,-0.404598
7.777,-0.40622
7.778,-0.411735
7.779,-0.436392
7.78,-0.462346
7.781,-0.479541
7.782,-0.484083
7.783,-0.488625
7.784,-0.492194
7.785,-0.48603
7.786,-0.48019
7.787,-0.481488
7.788,-0.496736
7.789,-0.500953
7.79,-0.495114
7.791,-0.510037
7.792,-0.535992
7.793,-0.550267
7.794,-0.553835
7.795,-0.55416
7.796,-0.569408
7.797,-0.586603
7.798,-0.59082
7.799,-0.592767
7.8,-0.602824
7.801,-0.612233
7.802,-0.619694
7.803,-0.625534
7.804,-0.627156
7.805,-0.625534
7.806,-0.619694
7.807,-0.62229
7.808,-0.630076
7.809,-0.633645
7.81,-0.645
7.811,-0.657328
7.812,-0.663817
7.813,-0.66771
7.814,-0.662519
7.815,-0.669657
7.816,-0.688149
7.817,-0.698855
7.818,-0.719294
7.819,-0.744275
7.82,-0.768607
7.821,-0.784829
7.822,-0.802997
7.823,-0.825707
7.824,-0.853932
7.825,-0.884104
7.826,-0.917196
7.827,-0.936013
7.828,-0.940555
7.829,-0.94315
7.83,-0.926604
7.831,-0.893188
7.832,-0.858799
7.833,-0.81565
7.834,-0.760172
7.835,-0.692367
7.836,-0.617748
7.837,-0.544102
7.838,-0.473052
7.839,-0.407842
7.84,-0.348472
7.841,-0.307918
7.842,-0.273528
7.843,-0.251792
7.844,-0.234921
7.845,-0.210265
7.846,-0.185284
7.847,-0.165493
7.848,-0.147325
7.849,-0.137592
7.85,-0.131104
7.851,-0.129806
7.852,-0.131753
7.853,-0.127211
7.854,-0.121695
7.855,-0.115207
7.856,-0.109691
7.857,-0.100607
7.858,-0.09055
7.859,-0.100283
7.86,-0.109367
7.861,-0.109043
7.862,-0.108718
7.863,-0.111314
7.864,-0.106447
7.865,-0.096065
7.866,-0.105798
7.867,-0.107745
7.868,-0.100283
7.869,-0.101581
7.87,-0.118127
7.871,-0.127211
7.872,-0.12786
7.873,-0.129806
7.874,-0.128184
7.875,-0.127535
7.876,-0.12786
7.877,-0.138566
7.878,-0.151218
7.879,-0.161276
7.88,-0.165493
7.881,-0.151543
7.882,-0.129157
7.883,-0.117478
7.884,-0.110016
7.885,-0.094119
7.886,-0.07952
7.887,-0.081791
7.888,-0.078546
7.889,-0.074978
7.89,-0.075951
7.891,-0.086008
7.892,-0.090875
7.893,-0.086981
7.894,-0.079844
7.895,-0.077897
7.896,-0.085035
7.897,-0.095417
7.898,-0.101581
7.899,-0.105149
7.9,-0.11326
7.901,-0.117802
7.902,-0.115531
7.903,-0.108718
7.904,-0.103527
7.905,-0.110665
7.906,-0.109043
7.907,-0.095417
7.908,-0.089577
7.909,-0.098336
7.91,-0.113585
7.911,-0.12786
7.912,-0.144405
7.913,-0.157058
7.914,-0.165493
7.915,-0.159005
7.916,-0.156085
7.917,-0.156085
7.918,-0.153814
7.919,-0.162249
7.92,-0.176848
7.921,-0.173604
7.922,-0.166791
7.923,-0.162249
7.924,-0.158031
7.925,-0.163547
7.926,-0.163871
7.927,-0.163871
7.928,-0.166467
7.929,-0.17328
7.93,-0.175875
7.931,-0.172631
7.932,-0.168089
7.933,-0.164845
7.934,-0.175875
7.935,-0.184635
7.936,-0.188203
7.937,-0.183986
7.938,-0.181715
7.939,-0.190799
7.94,-0.205074
7.941,-0.210913
7.942,-0.214807
7.943,-0.206371
7.944,-0.197936
7.945,-0.200207
7.946,-0.206371
7.947,-0.2187
7.948,-0.22162
7.949,-0.220646
7.95,-0.227784
7.951,-0.230704
7.952,-0.232001
7.953,-0.239463
7.954,-0.239463
7.955,-0.233624
7.956,-0.239463
7.957,-0.25244
7.958,-0.259902
7.959,-0.247898
7.96,-0.236543
7.961,-0.230379
7.962,-0.223891
7.963,-0.215456
7.964,-0.211562
7.965,-0.210913
7.966,-0.212211
7.967,-0.21578
7.968,-0.214158
7.969,-0.201829
7.97,-0.185932
7.971,-0.17328
7.972,-0.171333
7.973,-0.174253
7.974,-0.183661
7.975,-0.188203
7.976,-0.181715
7.977,-0.171009
7.978,-0.169711
7.979,-0.167116
7.98,-0.165493
7.981,-0.159654
7.982,-0.148299
7.983,-0.13305
7.984,-0.121695
7.985,-0.114558
7.986,-0.121371
7.987,-0.126562
7.988,-0.122669
7.989,-0.11326
7.99,-0.111962
7.991,-0.122669
7.992,-0.131104
7.993,-0.137917
7.994,-0.130131
7.995,-0.128184
7.996,-0.142783
7.997,-0.145054
7.998,-0.142783
7.999,-0.143757
8,-0.151867
8.001,-0.156409
8.002,-0.157383
8.003,-0.152192
8.004,-0.147325
8.005,-0.143757
8.006,-0.136944
8.007,-0.134348
8.008,-0.145379
8.009,-0.153165
8.01,-0.156085
8.011,-0.154463
8.012,-0.154787
8.013,-0.163222
8.014,-0.169062
8.015,-0.1762
8.016,-0.182688
8.017,-0.19307
8.018,-0.199234
8.019,-0.206371
8.02,-0.20702
8.021,-0.196639
8.022,-0.183337
8.023,-0.173929
8.024,-0.168089
8.025,-0.157707
8.026,-0.151543
8.027,-0.151867
8.028,-0.149596
8.029,-0.148623
8.03,-0.149596
8.031,-0.145703
8.032,-0.138241
8.033,-0.133699
8.034,-0.119749
8.035,-0.096065
8.036,-0.066867
8.037,-0.047401
8.038,-0.035722
8.039,-0.024367
8.04,-0.013011
8.041,0.01197
8.042,0.040195
8.043,0.061607
8.044,0.056416
8.045,0.054794
8.046,0.059661
8.047,0.067771
8.048,0.064852
8.049,0.059661
8.05,0.060634
8.051,0.068096
8.052,0.074585
8.053,0.062581
8.054,0.033058
8.055,0.003859
8.056,-0.009767
8.057,-0.03929
8.058,-0.081142
8.059,-0.097039
8.06,-0.099634
8.061,-0.110016
8.062,-0.139863
8.063,-0.160951
8.064,-0.167116
8.065,-0.1762
8.066,-0.192097
8.067,-0.193719
8.068,-0.185284
8.069,-0.173604
8.07,-0.170035
8.071,-0.169711
8.072,-0.171333
8.073,-0.168413
8.074,-0.173929
8.075,-0.171982
8.076,-0.165818
8.077,-0.166142
8.078,-0.160951
8.079,-0.151543
8.08,-0.144081
8.081,-0.152516
8.082,-0.162898
8.083,-0.166791
8.084,-0.171009
8.085,-0.160627
8.086,-0.153814
8.087,-0.148623
8.088,-0.147325
8.089,-0.156734
8.09,-0.158356
8.091,-0.139539
8.092,-0.112936
8.093,-0.095092
8.094,-0.097363
8.095,-0.107745
8.096,-0.1191
8.097,-0.131753
8.098,-0.137268
8.099,-0.131104
8.1,-0.123318
8.101,-0.120398
8.102,-0.112611
